feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_Z_wp_add_std,0.37323749581572035,-0.37323749581572035,0.13930462292148982,-0.13930462292148982
Force_Y_wp_ada_energy,0.36823052161948394,-0.36823052161948394,0.3133942248995059,-0.3133942248995059
Force_X_freq_band_2_ratio,0.36683627816712794,-0.36683627816712794,0.20834744282297296,-0.20834744282297296
Force_Y_wp_aad_std,0.3655249584377799,-0.3655249584377799,0.21650599125403608,-0.21650599125403608
AE_RMS_wp_daa_std,0.36467560912360547,-0.36467560912360547,0.2401657817041192,-0.2401657817041192
Force_X_wavelet_mean,0.3576783430118856,0.3576783430118856,0.18582600983632994,0.18582600983632994
AE_RMS_wp_ada_std,0.3562523624574984,-0.3562523624574984,0.2246468788273191,-0.2246468788273191
AE_RMS_wp_aad_std,0.3546855659185582,-0.3546855659185582,0.22033187055359113,-0.22033187055359113
Vibration_X_freq_band_4_ratio,0.3517881482007399,0.3517881482007399,0.32113889496780734,0.32113889496780734
AE_RMS_wp_ddd_std,0.3511256748952658,-0.3511256748952658,0.22061905145836455,-0.22061905145836455
Force_X_freq_band_3_ratio,0.3192007689365835,-0.3192007689365835,0.3505016067541263,-0.3505016067541263
Force_Y_wp_aad_energy,0.35008327133133527,-0.35008327133133527,0.2184778644183627,-0.2184778644183627
Vibration_Z_wp_dad_std,0.3493328757097684,-0.3493328757097684,0.11894741287630106,-0.11894741287630106
Vibration_X_freq_band_5_ratio,0.3492557428014711,0.3492557428014711,0.3045518941269969,0.3045518941269969
Force_X_freq_band_4_ratio,0.31808806448496035,-0.31808806448496035,0.34443663783339673,-0.34443663783339673
Vibration_Y_wp_dda_std,0.15046324078004814,0.15046324078004814,0.34434602995435054,0.34434602995435054
Vibration_Y_wp_dda_energy,0.10541902629626661,0.10541902629626661,0.3427665349780967,0.3427665349780967
AE_RMS_wp_dad_std,0.3425477905838214,-0.3425477905838214,0.19977885534605683,-0.19977885534605683
AE_RMS_wp_add_std,0.3422776164802431,-0.3422776164802431,0.20054710265949482,-0.20054710265949482
Force_X_freq_band_5_ratio,0.3177863257592789,-0.3177863257592789,0.3419441532962456,-0.3419441532962456
Vibration_Y_wp_aaa_entropy,0.0378366648574817,0.0378366648574817,0.34074014351366605,0.34074014351366605
Force_X_freq_energy,0.28732454856122236,0.28732454856122236,0.33480340777768824,0.33480340777768824
Force_X_wp_dda_energy,0.09305244647536225,-0.09305244647536225,0.3347454340923663,-0.3347454340923663
Force_X_wp_dda_std,0.15819619276307342,-0.15819619276307342,0.3347016658796067,-0.3347016658796067
Vibration_X_freq_energy,0.33457174540188284,-0.33457174540188284,0.2880397599659069,-0.2880397599659069
Vibration_Z_kurtosis,0.3336903140821163,-0.3336903140821163,0.16760806717268864,-0.16760806717268864
AE_RMS_wp_aad_entropy,0.33146323258300736,-0.33146323258300736,0.21947339929279783,-0.21947339929279783
AE_RMS_impulse_factor,0.28635549383608205,0.28635549383608205,0.33099288574576813,0.33099288574576813
AE_RMS_clearance_factor,0.2768964015386484,0.2768964015386484,0.3280262455703881,0.3280262455703881
Vibration_X_freq_kurtosis,0.32392870907849053,-0.32392870907849053,0.31356430663856294,-0.31356430663856294
AE_RMS_wp_ddd_entropy,0.3231324805734654,-0.3231324805734654,0.21717556812291958,-0.21717556812291958
Force_Y_freq_centroid,0.2469186560014333,0.2469186560014333,0.3206762572803047,0.3206762572803047
AE_RMS_wp_daa_entropy,0.31922277543062527,-0.31922277543062527,0.2330304112292341,-0.2330304112292341
AE_RMS_wp_add_entropy,0.3187412260902584,-0.3187412260902584,0.20076978304020152,-0.20076978304020152
AE_RMS_wp_ada_entropy,0.31801765327841097,-0.31801765327841097,0.22704990728049668,-0.22704990728049668
AE_RMS_wp_ddd_energy,0.3165153889806912,-0.3165153889806912,0.2217117210505907,-0.2217117210505907
AE_RMS_wp_dad_entropy,0.3163442100794547,-0.3163442100794547,0.19949512982650128,-0.19949512982650128
Vibration_Z_wavelet_mean,0.05234221698449565,-0.05234221698449565,0.31591358465501823,-0.31591358465501823
AE_RMS_peak_freq,0.31585113763470485,-0.31585113763470485,0.28582429348064686,0.28582429348064686
Vibration_Z_wavelet_scale_8_ratio,0.31487672464633387,-0.31487672464633387,0.24330442327701057,-0.24330442327701057
AE_RMS_wavelet_scale_16_ratio,0.19896080190787227,0.19896080190787227,0.3139666670505984,0.3139666670505984
AE_RMS_wp_aad_energy,0.3130686670129068,-0.3130686670129068,0.22066397146619676,-0.22066397146619676
AE_RMS_wp_daa_energy,0.31220059719270277,-0.31220059719270277,0.24063724982051196,-0.24063724982051196
AE_RMS_max,0.2639221931285145,0.2639221931285145,0.3110902508225737,0.3110902508225737
AE_RMS_peak,0.2639221931285145,0.2639221931285145,0.3110902508225737,0.3110902508225737
AE_RMS_crest,0.2639221931285145,0.2639221931285145,0.3110902508225737,0.3110902508225737
AE_RMS_wp_dad_energy,0.31044184586494566,-0.31044184586494566,0.20030676142100798,-0.20030676142100798
Force_Y_wp_ada_entropy,0.3099813852771361,-0.3099813852771361,0.2001178670290982,-0.2001178670290982
AE_RMS_wp_add_energy,0.30814904038961793,-0.30814904038961793,0.2016294060960674,-0.2016294060960674
AE_RMS_wp_aaa_entropy,0.30635073485114755,-0.30635073485114755,0.25601256224492536,-0.25601256224492536
Vibration_Z_peak2peak,0.30581350567077425,-0.30581350567077425,0.17038312543432274,-0.17038312543432274
AE_RMS_wp_ada_energy,0.3044616653947799,-0.3044616653947799,0.22483193390232015,-0.22483193390232015
Vibration_Z_freq_max,0.3030138369289187,0.3030138369289187,0.1406929199156886,0.1406929199156886
Vibration_Z_peak_magnitude,0.3030138369289187,0.3030138369289187,0.1406929199156886,0.1406929199156886
Force_Y_freq_max,0.3020236208999413,0.3020236208999413,0.2450275087056511,0.2450275087056511
Force_Y_peak_magnitude,0.3020236208999413,0.3020236208999413,0.2450275087056511,0.2450275087056511
Force_Z_wp_ddd_entropy,0.30027539661287267,-0.30027539661287267,0.12531607176451168,-0.12531607176451168
Vibration_Z_wp_add_energy,0.296364100013917,-0.296364100013917,0.13913262152397848,-0.13913262152397848
