n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,mean_train_score,mean_test_score,std_test_score,rank_test_score
50,None,8,2,0.5,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,None,8,2,log2,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,45,8,2,sqrt,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,30,8,2,0.5,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,60,8,2,sqrt,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,60,8,2,0.5,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,45,8,2,0.5,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
50,None,8,2,sqrt,False,0.9972722066631652,-2.5962562092593156,4.007018170992304,4032
500,60,10,1,0.7,True,0.9920524894639519,-2.5963066981598546,3.3399878003784247,4044
500,45,10,1,0.7,True,0.9920524894639519,-2.5963066981598546,3.3399878003784247,4044
500,None,10,1,0.7,True,0.9920524894639519,-2.5963066981598546,3.3399878003784247,4044
500,30,10,1,0.7,True,0.9920524894639519,-2.5963066981598546,3.3399878003784247,4044
200,15,8,1,0.7,True,0.9935790232682701,-2.5985048578390546,3.2275724412393627,4048
50,45,10,4,log2,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,None,10,4,log2,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,60,10,4,log2,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,45,10,4,sqrt,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,None,10,4,sqrt,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,30,10,4,log2,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,60,10,4,0.5,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,45,10,4,0.5,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,60,10,4,sqrt,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,30,10,4,0.5,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,30,10,4,sqrt,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,None,10,4,0.5,False,0.9924123071486154,-2.6006827072838092,3.602765544755447,4049
50,15,10,4,0.5,False,0.9924033012967545,-2.600813294483874,3.6026464121591886,4061
50,15,10,4,log2,False,0.9924033012967545,-2.600813294483874,3.6026464121591886,4061
50,15,10,4,sqrt,False,0.9924033012967545,-2.600813294483874,3.6026464121591886,4061
50,45,8,1,log2,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,45,8,1,0.5,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,30,8,1,sqrt,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,None,8,1,log2,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,45,8,1,sqrt,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,None,8,1,0.5,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,None,8,1,sqrt,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,60,8,1,0.5,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,60,8,1,log2,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,60,8,1,sqrt,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,30,8,1,log2,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
50,30,8,1,0.5,False,0.9988853751777753,-2.602072471448046,3.474376087383983,4064
100,None,2,1,0.7,True,0.9962420221479148,-2.6032531487883515,3.4668441544259867,4076
100,30,2,1,0.7,True,0.9962420221479148,-2.6032531487883515,3.4668441544259867,4076
100,45,2,1,0.7,True,0.9962420221479148,-2.6032531487883515,3.4668441544259867,4076
100,60,2,1,0.7,True,0.9962420221479148,-2.6032531487883515,3.4668441544259867,4076
50,30,15,1,0.5,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,45,15,1,log2,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,30,15,1,sqrt,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,60,15,1,0.5,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,None,15,1,log2,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,None,15,1,sqrt,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,60,15,1,log2,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,45,15,1,0.5,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,30,15,1,log2,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,None,15,1,0.5,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,45,15,1,sqrt,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,60,15,1,sqrt,False,0.9951787810403638,-2.604523253064891,3.3483329339763386,4080
50,15,15,1,sqrt,False,0.9951990026176931,-2.60589632653325,3.3335450658563732,4092
50,15,15,1,log2,False,0.9951990026176931,-2.60589632653325,3.3335450658563732,4092
50,15,15,1,0.5,False,0.9951990026176931,-2.60589632653325,3.3335450658563732,4092
300,15,8,1,0.7,True,0.9936126880081517,-2.607111887796625,3.275862866628623,4095
50,15,2,2,0.7,True,0.9923217835098731,-2.6083526767758953,3.4213967485851584,4096
500,30,2,1,0.7,True,0.9966999258746828,-2.610229509829621,3.3938435506928726,4097
500,45,2,1,0.7,True,0.9966999258746828,-2.610229509829621,3.3938435506928726,4097
500,60,2,1,0.7,True,0.9966999258746828,-2.610229509829621,3.3938435506928726,4097
500,None,2,1,0.7,True,0.9966999258746828,-2.610229509829621,3.3938435506928726,4097
500,15,10,2,0.7,True,0.9895184899291156,-2.613002833204386,3.573577497397214,4101
50,15,2,2,0.5,False,0.9985914799645762,-2.617284958459992,3.757279791816554,4102
50,15,2,2,sqrt,False,0.9985914799645762,-2.617284958459992,3.757279791816554,4102
50,15,2,2,log2,False,0.9985914799645762,-2.617284958459992,3.757279791816554,4102
300,60,8,1,0.7,True,0.99359677117949,-2.617377141815037,3.277999409472963,4105
300,45,8,1,0.7,True,0.99359677117949,-2.617377141815037,3.277999409472963,4105
300,None,8,1,0.7,True,0.99359677117949,-2.617377141815037,3.277999409472963,4105
300,30,8,1,0.7,True,0.99359677117949,-2.617377141815037,3.277999409472963,4105
500,None,10,2,0.7,True,0.9895236554445723,-2.6190603017199714,3.5743356669850668,4109
500,30,10,2,0.7,True,0.9895236554445723,-2.6190603017199714,3.5743356669850668,4109
500,60,10,2,0.7,True,0.9895236554445723,-2.6190603017199714,3.5743356669850668,4109
500,45,10,2,0.7,True,0.9895236554445723,-2.6190603017199714,3.5743356669850668,4109
50,15,10,2,sqrt,False,0.9965149633798678,-2.6211498800466155,4.025673727810622,4113
50,15,10,2,log2,False,0.9965149633798678,-2.6211498800466155,4.025673727810622,4113
50,15,10,2,0.5,False,0.9965149633798678,-2.6211498800466155,4.025673727810622,4113
100,30,5,2,0.7,True,0.9926526628066684,-2.6292434139962837,3.451571993795997,4116
100,45,5,2,0.7,True,0.9926526628066684,-2.6292434139962837,3.451571993795997,4116
100,60,5,2,0.7,True,0.9926526628066684,-2.6292434139962837,3.451571993795997,4116
100,None,5,2,0.7,True,0.9926526628066684,-2.6292434139962837,3.451571993795997,4116
100,30,8,1,0.7,True,0.9932387291299805,-2.629433674210717,3.3885029278841103,4120
100,45,8,1,0.7,True,0.9932387291299805,-2.629433674210717,3.3885029278841103,4120
100,60,8,1,0.7,True,0.9932387291299805,-2.629433674210717,3.3885029278841103,4120
100,None,8,1,0.7,True,0.9932387291299805,-2.629433674210717,3.3885029278841103,4120
50,15,2,1,sqrt,False,0.9999863411241332,-2.6299643695935244,3.4047901112328463,4124
50,15,2,1,0.5,False,0.9999863411241332,-2.6299643695935244,3.4047901112328463,4124
50,15,2,1,log2,False,0.9999863411241332,-2.6299643695935244,3.4047901112328463,4124
