n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,mean_train_score,mean_test_score,std_test_score,rank_test_score
100,10,2,4,log2,0.982961175902225,-1.9392930605509047,3.3181970715499314,67
100,10,5,4,log2,0.982961175902225,-1.9392930605509047,3.3181970715499314,67
100,10,5,4,sqrt,0.982961175902225,-1.9392930605509047,3.3181970715499314,67
100,10,2,4,sqrt,0.982961175902225,-1.9392930605509047,3.3181970715499314,67
200,20,10,4,log2,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,20,10,4,sqrt,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,30,10,4,log2,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,30,10,4,sqrt,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,None,10,4,sqrt,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,None,10,4,log2,0.9821333345966694,-1.9470775932191304,3.390131001662871,71
200,10,2,4,log2,0.982919661782445,-1.9472312151756932,3.247689938931561,77
200,10,5,4,log2,0.982919661782445,-1.9472312151756932,3.247689938931561,77
200,10,2,4,sqrt,0.982919661782445,-1.9472312151756932,3.247689938931561,77
200,10,5,4,sqrt,0.982919661782445,-1.9472312151756932,3.247689938931561,77
100,10,5,1,log2,0.9938635464818079,-1.9540194769502701,3.0009859634513685,81
100,10,5,1,sqrt,0.9938635464818079,-1.9540194769502701,3.0009859634513685,81
50,20,10,2,log2,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
50,20,10,2,sqrt,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
50,None,10,2,sqrt,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
50,30,10,2,sqrt,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
50,None,10,2,log2,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
50,30,10,2,log2,0.987060979860417,-1.9573493231065744,3.1981526624864784,83
200,10,5,1,sqrt,0.994013621531576,-1.9593972994801596,2.9871514002335586,89
200,10,5,1,log2,0.994013621531576,-1.9593972994801596,2.9871514002335586,89
100,None,5,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,20,5,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,20,2,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,30,5,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,None,2,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,30,2,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,20,2,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,None,5,4,log2,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,30,2,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,20,5,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,None,2,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
100,30,5,4,sqrt,0.9831707364722206,-1.960886562539915,3.2982336561906616,91
50,None,2,2,log2,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,30,2,2,log2,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,20,2,2,log2,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,30,2,2,sqrt,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,None,2,2,sqrt,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,20,2,2,sqrt,0.9915466260591168,-1.9638460262215098,3.4091435669102808,103
50,10,10,2,sqrt,0.9866966205792066,-1.9664537725163114,3.1740691124361478,109
50,10,10,2,log2,0.9866966205792066,-1.9664537725163114,3.1740691124361478,109
200,10,10,4,log2,0.9820064788061643,-1.9669622924694887,3.3742168768077065,111
200,10,10,4,sqrt,0.9820064788061643,-1.9669622924694887,3.3742168768077065,111
50,20,10,1,sqrt,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
50,30,10,1,log2,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
50,20,10,1,log2,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
50,30,10,1,sqrt,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
50,None,10,1,sqrt,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
50,None,10,1,log2,0.9897261112969549,-1.9711823253814402,2.895040496029122,113
100,10,2,1,log2,0.995261027666054,-1.9946944192911826,3.2938883483772132,119
100,10,2,1,sqrt,0.995261027666054,-1.9946944192911826,3.2938883483772132,119
200,10,2,1,log2,0.9954808021851415,-2.0115689625357187,3.150481029831755,121
200,10,2,1,sqrt,0.9954808021851415,-2.0115689625357187,3.150481029831755,121
200,10,10,1,log2,0.9899363700865187,-2.02074343073165,3.0520711620767855,123
200,10,10,1,sqrt,0.9899363700865187,-2.02074343073165,3.0520711620767855,123
200,None,5,1,log2,0.9946717323089219,-2.0223063700276898,3.07176930791758,125
200,30,5,1,log2,0.9946717323089219,-2.0223063700276898,3.07176930791758,125
200,20,5,1,log2,0.9946725504897737,-2.0223063700276898,3.07176930791758,125
200,20,5,1,sqrt,0.9946725504897737,-2.0223063700276898,3.07176930791758,125
200,None,5,1,sqrt,0.9946717323089219,-2.0223063700276898,3.07176930791758,125
200,30,5,1,sqrt,0.9946717323089219,-2.0223063700276898,3.07176930791758,125
100,20,10,1,log2,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,30,10,1,log2,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,None,10,1,sqrt,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,30,10,1,sqrt,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,20,10,1,sqrt,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,None,10,1,log2,0.9901875230532674,-2.0269023967919906,3.181656570713646,131
100,10,10,1,sqrt,0.9895566409358392,-2.043144090613115,3.1678981340586656,137
100,10,10,1,log2,0.9895566409358392,-2.043144090613115,3.1678981340586656,137
200,10,2,2,log2,0.9917154594386476,-2.0475376839895967,3.302279200158901,139
200,10,2,2,sqrt,0.9917154594386476,-2.0475376839895967,3.302279200158901,139
200,20,10,1,sqrt,0.9905721578636438,-2.0533442863266,3.080182164331464,141
200,20,10,1,log2,0.9905721578636438,-2.0533442863266,3.080182164331464,141
200,30,10,1,sqrt,0.990576520512113,-2.0533467707831177,3.08017995806022,143
200,30,10,1,log2,0.990576520512113,-2.0533467707831177,3.08017995806022,143
200,None,10,1,sqrt,0.990576520512113,-2.0533467707831177,3.08017995806022,143
200,None,10,1,log2,0.990576520512113,-2.0533467707831177,3.08017995806022,143
100,None,5,1,sqrt,0.9945501743269173,-2.0534223848139455,3.157743423387899,147
100,30,5,1,sqrt,0.9945501743269173,-2.0534223848139455,3.157743423387899,147
100,None,5,1,log2,0.9945501743269173,-2.0534223848139455,3.157743423387899,147
100,20,5,1,log2,0.9945517589366043,-2.0534223848139455,3.157743423387899,147
100,20,5,1,sqrt,0.9945517589366043,-2.0534223848139455,3.157743423387899,147
100,30,5,1,log2,0.9945501743269173,-2.0534223848139455,3.157743423387899,147
100,30,10,2,log2,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
100,20,10,2,log2,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
100,None,10,2,sqrt,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
100,20,10,2,sqrt,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
100,None,10,2,log2,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
100,30,10,2,sqrt,0.9873004313489077,-2.056848559099589,3.4341250004616724,153
200,30,2,2,sqrt,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,None,2,2,sqrt,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,None,2,2,log2,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,30,2,2,log2,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,20,2,2,log2,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,20,2,2,sqrt,0.9922390867039373,-2.063554885688163,3.334489065224878,159
200,10,5,2,log2,0.9909875480822972,-2.065577756005019,3.2532897485717083,165
200,10,5,2,sqrt,0.9909875480822972,-2.065577756005019,3.2532897485717083,165
200,30,5,2,log2,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
200,30,5,2,sqrt,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
200,None,5,2,log2,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
200,None,5,2,sqrt,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
200,20,5,2,log2,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
200,20,5,2,sqrt,0.9916560572797211,-2.0763114420726128,3.2231803199640345,167
100,10,2,2,log2,0.9913339616936678,-2.090820224968506,3.596757349894331,173
100,10,2,2,sqrt,0.9913339616936678,-2.090820224968506,3.596757349894331,173
50,10,2,1,log2,0.9948209352364188,-2.104279507674433,3.5167801122860047,175
50,10,2,1,sqrt,0.9948209352364188,-2.104279507674433,3.5167801122860047,175
100,30,2,2,log2,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
100,30,2,2,sqrt,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
100,None,2,2,sqrt,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
100,20,2,2,sqrt,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
100,None,2,2,log2,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
100,20,2,2,log2,0.9919100896222475,-2.1042996219235133,3.653379777315271,177
50,10,5,1,sqrt,0.9933820218515687,-2.1070682111676975,2.894049000792132,183
50,10,5,1,log2,0.9933820218515687,-2.1070682111676975,2.894049000792132,183
100,10,10,2,log2,0.9869559034583185,-2.1077508877839772,3.418837687879326,185
100,10,10,2,sqrt,0.9869559034583185,-2.1077508877839772,3.418837687879326,185
100,10,5,2,sqrt,0.9907522681359531,-2.1640144018136445,3.434273747002495,187
100,10,5,2,log2,0.9907522681359531,-2.1640144018136445,3.434273747002495,187
200,10,10,2,log2,0.987351561999606,-2.166439642626503,3.4526713764659442,189
200,10,10,2,sqrt,0.987351561999606,-2.166439642626503,3.4526713764659442,189
200,30,10,2,log2,0.9877419149019573,-2.171980209917696,3.456392771832311,191
200,None,10,2,log2,0.9877419149019573,-2.171980209917696,3.456392771832311,191
200,30,10,2,sqrt,0.9877419149019573,-2.171980209917696,3.456392771832311,191
200,20,10,2,log2,0.9877419149019573,-2.171980209917696,3.456392771832311,191
200,20,10,2,sqrt,0.9877419149019573,-2.171980209917696,3.456392771832311,191
200,None,10,2,sqrt,0.9877419149019573,-2.171980209917696,3.456392771832311,191
100,20,5,2,sqrt,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
100,20,5,2,log2,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
100,None,5,2,sqrt,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
100,30,5,2,log2,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
100,30,5,2,sqrt,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
100,None,5,2,log2,0.9915515786835831,-2.1850962495116173,3.407061483705364,197
50,30,5,1,log2,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,None,5,1,sqrt,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,None,5,1,log2,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,30,5,1,sqrt,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,20,5,1,log2,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,20,5,1,sqrt,0.9941828683597116,-2.3335470853342573,3.0628765354178613,203
50,10,5,2,log2,0.9904934474820049,-2.4141635414978273,3.681219942601568,209
50,10,5,2,sqrt,0.9904934474820049,-2.4141635414978273,3.681219942601568,209
50,30,5,2,log2,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
50,None,5,2,log2,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
50,20,5,2,log2,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
50,20,5,2,sqrt,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
50,None,5,2,sqrt,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
50,30,5,2,sqrt,0.9914400247993083,-2.4918973644677176,3.5940774795289947,211
