n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,mean_train_score,mean_test_score,std_test_score,rank_test_score
200,20,10,2,log2,0.9450517558027546,-0.5254537132564545,1.0209051867477885,41
200,30,10,2,log2,0.9450454834867296,-0.5254728302465681,1.019946228809859,43
200,None,10,2,sqrt,0.9450454834867296,-0.5254728302465681,1.019946228809859,43
200,None,10,2,log2,0.9450454834867296,-0.5254728302465681,1.019946228809859,43
200,30,10,2,sqrt,0.9450454834867296,-0.5254728302465681,1.019946228809859,43
200,30,2,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,30,2,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,30,5,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,None,2,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,20,5,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,30,5,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,None,5,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,20,2,4,sqrt,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,None,5,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,20,5,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,20,2,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,None,2,4,log2,0.9360371856938731,-0.5291045804931815,0.9882657115265789,47
200,10,10,4,log2,0.9302049103162726,-0.5299016408229356,0.9731611129887241,59
200,10,10,4,sqrt,0.9302049103162726,-0.5299016408229356,0.9731611129887241,59
50,20,10,1,log2,0.9514287826451879,-0.5326032117727456,1.0529097179255935,61
50,20,10,1,sqrt,0.9514287826451879,-0.5326032117727456,1.0529097179255935,61
50,10,10,1,log2,0.9466901675876377,-0.5335460380469268,1.0415722965897642,63
50,10,10,1,sqrt,0.9466901675876377,-0.5335460380469268,1.0415722965897642,63
200,30,5,1,log2,0.9726141462918223,-0.5347097892057656,1.0646172259464206,65
200,30,5,1,sqrt,0.9726141462918223,-0.5347097892057656,1.0646172259464206,65
200,None,5,1,log2,0.9726141462918223,-0.5347097892057656,1.0646172259464206,65
200,None,5,1,sqrt,0.9726141462918223,-0.5347097892057656,1.0646172259464206,65
50,30,10,1,log2,0.951533868021545,-0.5376088095003441,1.0539117167204453,69
50,None,10,1,sqrt,0.951533868021545,-0.5376088095003441,1.0539117167204453,69
50,30,10,1,sqrt,0.951533868021545,-0.5376088095003441,1.0539117167204453,69
50,None,10,1,log2,0.951533868021545,-0.5376088095003441,1.0539117167204453,69
200,10,5,1,log2,0.9668244801394797,-0.5379980319144078,1.095400580425986,73
200,10,5,1,sqrt,0.9668244801394797,-0.5379980319144078,1.095400580425986,73
100,20,10,1,sqrt,0.9540742806291386,-0.5383278130434179,1.0472699475912919,75
100,20,10,1,log2,0.9540742806291386,-0.5383278130434179,1.0472699475912919,75
100,30,5,1,log2,0.9725210273771075,-0.5390606270164351,1.0275935128935918,77
100,30,5,1,sqrt,0.9725210273771075,-0.5390606270164351,1.0275935128935918,77
100,None,5,1,log2,0.9725210273771075,-0.5390606270164351,1.0275935128935918,77
100,None,5,1,sqrt,0.9725210273771075,-0.5390606270164351,1.0275935128935918,77
200,20,5,1,log2,0.9727005190663531,-0.5403109141455485,1.0790139081788122,81
200,20,5,1,sqrt,0.9727005190663531,-0.5403109141455485,1.0790139081788122,81
200,20,2,1,log2,0.9829937451416519,-0.5403454456278644,1.0902007306054342,83
200,20,2,1,sqrt,0.9829937451416519,-0.5403454456278644,1.0902007306054342,83
100,10,2,2,log2,0.9593322961661016,-0.5405130751667684,0.977616210589615,85
100,10,2,2,sqrt,0.9593322961661016,-0.5405130751667684,0.977616210589615,85
100,None,10,1,log2,0.9541192810359069,-0.5409966247392806,1.0487989815698437,87
100,None,10,1,sqrt,0.9541192810359069,-0.5409966247392806,1.0487989815698437,87
100,30,10,1,log2,0.9541192810359069,-0.5409966247392806,1.0487989815698437,87
100,30,10,1,sqrt,0.9541192810359069,-0.5409966247392806,1.0487989815698437,87
50,10,2,1,sqrt,0.972193411275283,-0.5428645850755729,1.0593693423448884,91
50,10,2,1,log2,0.972193411275283,-0.5428645850755729,1.0593693423448884,91
100,None,5,2,log2,0.9616577579358031,-0.5434714812855085,1.0712113138567094,93
100,None,5,2,sqrt,0.9616577579358031,-0.5434714812855085,1.0712113138567094,93
100,30,5,2,sqrt,0.9616577579358031,-0.5434714812855085,1.0712113138567094,93
100,30,5,2,log2,0.9616577579358031,-0.5434714812855085,1.0712113138567094,93
50,10,10,4,log2,0.9248067160822163,-0.54352899332087,0.9495196788268648,97
50,10,10,4,sqrt,0.9248067160822163,-0.54352899332087,0.9495196788268648,97
100,None,2,1,sqrt,0.9826142102498372,-0.5441228191694333,1.1283868451089825,99
100,None,2,1,log2,0.9826142102498372,-0.5441228191694333,1.1283868451089825,99
100,30,2,1,log2,0.9826142102498372,-0.5441228191694333,1.1283868451089825,99
100,30,2,1,sqrt,0.9826142102498372,-0.5441228191694333,1.1283868451089825,99
100,10,5,1,log2,0.9665572295383388,-0.5452741483454991,1.0977252537421152,103
100,10,5,1,sqrt,0.9665572295383388,-0.5452741483454991,1.0977252537421152,103
100,10,10,4,sqrt,0.9287113260288014,-0.5459856892293151,0.9554258114363331,105
100,10,10,4,log2,0.9287113260288014,-0.5459856892293151,0.9554258114363331,105
100,20,5,2,sqrt,0.9616708026136667,-0.5463524293890571,1.070029675546766,107
100,20,5,2,log2,0.9616708026136667,-0.5463524293890571,1.070029675546766,107
200,30,2,2,log2,0.9650998973822414,-0.5469146218112786,1.034896604694201,109
200,30,2,2,sqrt,0.9650998973822414,-0.5469146218112786,1.034896604694201,109
200,None,2,2,log2,0.9650998973822414,-0.5469146218112786,1.034896604694201,109
200,None,2,2,sqrt,0.9650998973822414,-0.5469146218112786,1.034896604694201,109
100,30,10,4,log2,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
100,None,10,4,sqrt,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
100,20,10,4,sqrt,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
100,20,10,4,log2,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
100,None,10,4,log2,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
100,30,10,4,sqrt,0.9302319144097962,-0.5474626717200664,1.0082852714233872,113
200,20,2,2,log2,0.9650956253575421,-0.5505040361006139,1.0389251571640021,119
200,20,2,2,sqrt,0.9650956253575421,-0.5505040361006139,1.0389251571640021,119
200,10,2,4,log2,0.9340367176426854,-0.5531700505173671,1.0123652708812327,121
200,10,2,4,sqrt,0.9340367176426854,-0.5531700505173671,1.0123652708812327,121
200,10,5,4,sqrt,0.9340367176426854,-0.5531700505173671,1.0123652708812327,121
200,10,5,4,log2,0.9340367176426854,-0.5531700505173671,1.0123652708812327,121
100,30,10,2,log2,0.9444788776778259,-0.5542499914809278,1.0161144442815055,125
100,None,10,2,log2,0.9444788776778259,-0.5542499914809278,1.0161144442815055,125
100,30,10,2,sqrt,0.9444788776778259,-0.5542499914809278,1.0161144442815055,125
100,None,10,2,sqrt,0.9444788776778259,-0.5542499914809278,1.0161144442815055,125
100,20,10,2,sqrt,0.9444659670782821,-0.5543079226906233,1.0160754154794254,129
100,20,10,2,log2,0.9444659670782821,-0.5543079226906233,1.0160754154794254,129
100,10,5,2,sqrt,0.9571966353857227,-0.5559718189999281,1.1261570320871241,131
100,10,5,2,log2,0.9571966353857227,-0.5559718189999281,1.1261570320871241,131
100,20,5,1,log2,0.9725977045391158,-0.5575896099556154,1.0504935186848232,133
100,20,5,1,sqrt,0.9725977045391158,-0.5575896099556154,1.0504935186848232,133
50,10,2,2,sqrt,0.9553415947055293,-0.5589900974539046,0.9682527838579698,135
50,10,2,2,log2,0.9553415947055293,-0.5589900974539046,0.9682527838579698,135
50,20,10,2,log2,0.9417493600086637,-0.5590587750200443,0.9899967460881837,137
50,20,10,2,sqrt,0.9417493600086637,-0.5590587750200443,0.9899967460881837,137
50,None,10,2,sqrt,0.941761875921085,-0.559108779614627,0.9899866688261294,139
50,None,10,2,log2,0.941761875921085,-0.559108779614627,0.9899866688261294,139
50,30,10,2,sqrt,0.941761875921085,-0.559108779614627,0.9899866688261294,139
50,30,10,2,log2,0.941761875921085,-0.559108779614627,0.9899866688261294,139
100,None,2,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,None,5,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,20,2,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,20,5,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,30,2,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,None,2,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,20,5,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,20,2,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,30,5,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,30,2,4,log2,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,None,5,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
100,30,5,4,sqrt,0.9349593016900013,-0.5595073823468131,0.9491805834957506,143
50,10,5,2,sqrt,0.9543655420203369,-0.5623163845498007,1.091153843416492,155
50,10,5,2,log2,0.9543655420203369,-0.5623163845498007,1.091153843416492,155
50,20,5,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,30,2,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,20,5,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,30,2,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,None,2,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,20,2,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,20,2,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,30,5,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,30,5,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,None,5,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,None,2,4,sqrt,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,None,5,4,log2,0.9315988457245545,-0.5654019743473344,0.9439898468976379,157
50,10,5,1,log2,0.9632506711897827,-0.5668359600673011,1.12571002768523,169
50,10,5,1,sqrt,0.9632506711897827,-0.5668359600673011,1.12571002768523,169
100,20,2,1,sqrt,0.9826846700448281,-0.5694700548380227,1.1234975138035637,171
100,20,2,1,log2,0.9826846700448281,-0.5694700548380227,1.1234975138035637,171
50,10,2,4,sqrt,0.9299610929950436,-0.5727236088002803,0.9815814196750734,173
50,10,5,4,log2,0.9299610929950436,-0.5727236088002803,0.9815814196750734,173
50,10,5,4,sqrt,0.9299610929950436,-0.5727236088002803,0.9815814196750734,173
50,10,2,4,log2,0.9299610929950436,-0.5727236088002803,0.9815814196750734,173
100,30,2,2,sqrt,0.9649213451386054,-0.5890812294267525,1.0042208627406308,177
100,30,2,2,log2,0.9649213451386054,-0.5890812294267525,1.0042208627406308,177
100,None,2,2,sqrt,0.9649213451386054,-0.5890812294267525,1.0042208627406308,177
100,None,2,2,log2,0.9649213451386054,-0.5890812294267525,1.0042208627406308,177
100,10,5,4,log2,0.9330445429754505,-0.5900769561762262,1.0082527800246721,181
100,10,2,4,sqrt,0.9330445429754505,-0.5900769561762262,1.0082527800246721,181
100,10,2,4,log2,0.9330445429754505,-0.5900769561762262,1.0082527800246721,181
100,10,5,4,sqrt,0.9330445429754505,-0.5900769561762262,1.0082527800246721,181
50,30,5,1,log2,0.9699827881131767,-0.5926943833484941,1.079204972940253,185
50,None,5,1,log2,0.9699827881131767,-0.5926943833484941,1.079204972940253,185
50,None,5,1,sqrt,0.9699827881131767,-0.5926943833484941,1.079204972940253,185
50,30,5,1,sqrt,0.9699827881131767,-0.5926943833484941,1.079204972940253,185
50,30,10,4,sqrt,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
50,30,10,4,log2,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
50,None,10,4,sqrt,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
50,None,10,4,log2,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
50,20,10,4,sqrt,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
50,20,10,4,log2,0.9269999115272066,-0.5929744365159438,1.0432543434856296,189
100,20,2,2,log2,0.9649765484413859,-0.5963302386743632,1.0082911658576983,195
100,20,2,2,sqrt,0.9649765484413859,-0.5963302386743632,1.0082911658576983,195
50,None,5,2,sqrt,0.9587179258116171,-0.596677094633111,1.0753180104156304,197
50,30,5,2,log2,0.9587179258116171,-0.596677094633111,1.0753180104156304,197
50,None,5,2,log2,0.9587179258116171,-0.596677094633111,1.0753180104156304,197
50,30,5,2,sqrt,0.9587179258116171,-0.596677094633111,1.0753180104156304,197
50,20,5,2,log2,0.9587295652613423,-0.5968698209728451,1.0752396590068152,201
50,20,5,2,sqrt,0.9587295652613423,-0.5968698209728451,1.0752396590068152,201
50,None,2,1,sqrt,0.980343065532898,-0.6073614056309012,1.1942290949912289,203
50,30,2,1,log2,0.980343065532898,-0.6073614056309012,1.1942290949912289,203
50,30,2,1,sqrt,0.980343065532898,-0.6073614056309012,1.1942290949912289,203
50,None,2,1,log2,0.980343065532898,-0.6073614056309012,1.1942290949912289,203
50,20,5,1,log2,0.9700874375421493,-0.6136933312530213,1.100134288149651,207
50,20,5,1,sqrt,0.9700874375421493,-0.6136933312530213,1.100134288149651,207
50,30,2,2,log2,0.9622650154307445,-0.6371323708728328,1.0384021090024969,209
50,30,2,2,sqrt,0.9622650154307445,-0.6371323708728328,1.0384021090024969,209
50,None,2,2,log2,0.9622650154307445,-0.6371323708728328,1.0384021090024969,209
50,None,2,2,sqrt,0.9622650154307445,-0.6371323708728328,1.0384021090024969,209
50,20,2,1,log2,0.9802166186824575,-0.6571723673705844,1.2081389050157496,213
50,20,2,1,sqrt,0.9802166186824575,-0.6571723673705844,1.2081389050157496,213
50,20,2,2,log2,0.9623184458575584,-0.657979177097568,1.0468116233242732,215
50,20,2,2,sqrt,0.9623184458575584,-0.657979177097568,1.0468116233242732,215
