feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_Y_wavelet_scale_32_ratio,0.9065335077759006,0.9065335077759006,0.8287616260752898,0.8287616260752898
Force_X_freq_mean,0.8428707537741491,-0.8428707537741491,0.903017308082133,-0.903017308082133
Vibration_Y_wp_daa_entropy,0.8761615542167789,-0.8761615542167789,0.8973620473195844,-0.8973620473195844
Force_X_max,0.8594098988718402,-0.8594098988718402,0.897258749625205,-0.897258749625205
Force_X_wp_add_std,0.8898064183777655,-0.8898064183777655,0.8950234489598424,-0.8950234489598424
Force_X_wp_add_energy,0.8551897849943324,-0.8551897849943324,0.8944447514675383,-0.8944447514675383
Force_X_wp_aaa_energy,0.8041371221277214,0.8041371221277214,0.8930143280044778,0.8930143280044778
Force_Z_wp_ada_entropy,0.7952690549693063,-0.7952690549693063,0.8912763154960718,-0.8912763154960718
Force_X_wp_add_entropy,0.8706085460928525,-0.8706085460928525,0.8902322023696122,-0.8902322023696122
Vibration_X_wavelet_max,0.8877727522603872,0.8877727522603872,0.797139475381031,0.797139475381031
Force_Z_wp_ada_energy,0.7717935924771367,-0.7717935924771367,0.8875449262905525,-0.8875449262905525
Force_Z_wp_ada_std,0.8263275965012865,-0.8263275965012865,0.8873928597962243,-0.8873928597962243
Force_Y_skewness,0.8868713628541106,-0.8868713628541106,0.8315053510802746,-0.8315053510802746
Force_Z_wp_daa_entropy,0.7750785192176112,-0.7750785192176112,0.8853349700409112,-0.8853349700409112
Vibration_Y_wp_daa_std,0.878771865936738,-0.878771865936738,0.8844137389300702,-0.8844137389300702
Vibration_Y_wp_daa_energy,0.8586633838340814,-0.8586633838340814,0.8843979946718191,-0.8843979946718191
Force_Z_wp_daa_energy,0.761146232026593,-0.761146232026593,0.8830247881472809,-0.8830247881472809
Force_Z_wp_daa_std,0.8196248455620759,-0.8196248455620759,0.8827690399522746,-0.8827690399522746
Vibration_X_wavelet_entropy,0.8806697499299538,-0.8806697499299538,0.7894197967560894,-0.7894197967560894
Force_Y_wp_aad_energy,0.8380925078846103,-0.8380925078846103,0.8797211819586339,-0.8797211819586339
Force_Y_wp_aad_std,0.8667755614934358,-0.8667755614934358,0.8795671954328117,-0.8795671954328117
Force_Y_wavelet_mean,0.8125409759030854,-0.8125409759030854,0.8777800301181583,-0.8777800301181583
Force_Y_wp_ada_energy,0.8170316528767252,-0.8170316528767252,0.8726151453991878,-0.8726151453991878
Force_Y_wp_ada_std,0.850054961461265,-0.850054961461265,0.8725145357489001,-0.8725145357489001
Force_Y_wavelet_scale_16_ratio,0.8694768213391385,-0.8694768213391385,0.7550788814662686,-0.7550788814662686
Force_Z_wavelet_scale_1_ratio,0.7598855060846088,0.7598855060846088,0.8646473987052161,0.8646473987052161
Force_X_wavelet_scale_32_ratio,0.692237115462899,0.692237115462899,0.8642246077702285,0.8642246077702285
Vibration_Z_wp_aaa_entropy,0.7765799681836535,0.7765799681836535,0.8590458988245009,0.8590458988245009
Vibration_Z_wp_daa_entropy,0.7996971695896253,0.7996971695896253,0.8514057095034125,0.8514057095034125
Vibration_Z_wp_daa_std,0.794501329118231,0.794501329118231,0.8500156067017268,0.8500156067017268
Vibration_Z_wp_daa_energy,0.7982109017724559,0.7982109017724559,0.8498577801129166,0.8498577801129166
Force_Y_kurtosis,0.8487647104501257,-0.8487647104501257,0.6944427508592562,-0.6944427508592562
Force_Y_freq_band_2_ratio,0.7930259561172454,0.7930259561172454,0.8459244035942242,0.8459244035942242
Vibration_X_peak_freq,0.8320568855725651,0.8320568855725651,0.845677798740931,0.845677798740931
Vibration_X_skewness,0.7525378811501278,0.7525378811501278,0.844939427437781,0.844939427437781
Force_X_abs_mean,0.7226280689488914,0.7226280689488914,0.8415536439011891,0.8415536439011891
Force_X_shape_factor,0.7167621400695996,-0.7167621400695996,0.8415536439011891,-0.8415536439011891
Vibration_Z_wp_aaa_energy,0.7603984269374291,-0.7603984269374291,0.8402526305608268,-0.8402526305608268
Vibration_Z_wp_aaa_std,0.7568510548325906,-0.7568510548325906,0.8392899267697146,-0.8392899267697146
Vibration_Z_wp_aad_std,0.7571899653834675,0.7571899653834675,0.8376648121131582,0.8376648121131582
Vibration_Z_wp_aad_energy,0.7566317412845881,0.7566317412845881,0.8375173536944158,0.8375173536944158
Force_Y_wp_ddd_entropy,0.7563433079094539,0.7563433079094539,0.836416023629434,0.836416023629434
Force_Y_wp_ada_entropy,0.7942117950287009,-0.7942117950287009,0.8288188430138121,-0.8288188430138121
Force_X_wp_dad_std,0.828296192373975,-0.828296192373975,0.8237564879766235,-0.8237564879766235
Vibration_Z_wp_ada_std,0.7851365101946617,0.7851365101946617,0.827687944463822,0.827687944463822
Vibration_Z_wp_ada_energy,0.7908590318096087,0.7908590318096087,0.8274963253207167,0.8274963253207167
Vibration_Z_wavelet_scale_8_ratio,0.726952131643104,0.726952131643104,0.827149567632893,0.827149567632893
Force_Y_freq_band_1_ratio,0.7727351858786593,-0.7727351858786593,0.8267052723451718,-0.8267052723451718
Vibration_Z_wp_ada_entropy,0.7925258847661254,0.7925258847661254,0.8263051377818137,0.8263051377818137
Vibration_X_wavelet_std,0.8255601856249414,0.8255601856249414,0.6154035023881593,0.6154035023881593
Vibration_Z_wp_aad_entropy,0.732037539405086,-0.732037539405086,0.8244972361270246,-0.8244972361270246
Force_X_wp_dad_energy,0.7914494404031711,-0.7914494404031711,0.8235583407264385,-0.8235583407264385
Force_Z_freq_std,0.7406839559471131,0.7406839559471131,0.8217604232354184,0.8217604232354184
Vibration_X_min,0.7144867860941957,0.7144867860941957,0.8216083567410903,0.8216083567410903
Force_Y_wp_ddd_std,0.7543232156191795,0.7543232156191795,0.8209624581464949,0.8209624581464949
Force_Y_wp_ddd_energy,0.7169443006654876,0.7169443006654876,0.8205546434571606,0.8205546434571606
Force_X_wp_dad_entropy,0.7978913796645877,-0.7978913796645877,0.8194137607434014,-0.8194137607434014
Vibration_Z_wavelet_max,0.7718273838488405,0.7718273838488405,0.814544944880812,0.814544944880812
Vibration_Y_freq_skewness,0.732549101988798,0.732549101988798,0.7980910429894778,0.7980910429894778
Force_Y_max,0.7935801562730849,-0.7935801562730849,0.5944194781897844,-0.5944194781897844
Force_Y_abs_mean,0.7803514823262871,0.7803514823262871,0.5856019255565501,0.5856019255565501
Vibration_Z_wavelet_std,0.7255463068915944,0.7255463068915944,0.779541618725547,0.779541618725547
Vibration_Y_wp_aad_std,0.7774555090837375,-0.7774555090837375,0.731326939866084,-0.731326939866084
Force_Y_shape_factor,0.7755547782742973,-0.7755547782742973,0.5856019255565501,-0.5856019255565501
Force_Y_impulse_factor,0.7750732225978056,-0.7750732225978056,0.5829591942081521,-0.5829591942081521
Force_Y_clearance_factor,0.7746087626152114,-0.7746087626152114,0.5858542176948671,-0.5858542176948671
Vibration_Y_wavelet_entropy,0.7733375259404224,-0.7733375259404224,0.4954337905396923,-0.4954337905396923
Force_Y_peak,0.7689779101770771,-0.7689779101770771,0.5888602190019379,-0.5888602190019379
Force_Y_crest,0.7689779101770771,-0.7689779101770771,0.5888602190019379,-0.5888602190019379
Vibration_Y_freq_kurtosis,0.671481593886309,0.671481593886309,0.7661670633443558,0.7661670633443558
Vibration_Z_wp_dad_entropy,0.7043847420938618,0.7043847420938618,0.7646264300735371,0.7646264300735371
Force_Y_wp_daa_std,0.7645675558763532,-0.7645675558763532,0.7497204575726987,-0.7497204575726987
Vibration_Y_wp_aad_energy,0.7638036349241109,-0.7638036349241109,0.731354972325897,-0.731354972325897
Vibration_Z_wp_add_std,0.7117251604610753,0.7117251604610753,0.7602706466261556,0.7602706466261556
Vibration_Z_wp_add_energy,0.6927075437341395,0.6927075437341395,0.7595479467717985,0.7595479467717985
Force_Y_wp_aaa_entropy,0.7568904981221647,0.7568904981221647,0.5275125247232341,0.5275125247232341
Vibration_Y_freq_mean,0.7534676584147479,-0.7534676584147479,0.6797049731172958,-0.6797049731172958
Vibration_Y_wp_aad_entropy,0.7518407394755613,0.7518407394755613,0.7380347618936659,0.7380347618936659
Vibration_Z_wp_dad_std,0.6961297890660294,0.6961297890660294,0.7510783038452845,0.7510783038452845
Vibration_Z_wp_dad_energy,0.6722381174048533,0.6722381174048533,0.7498421875694209,0.7498421875694209
Force_Y_wp_daa_energy,0.7335369407872132,-0.7335369407872132,0.7494201646470307,-0.7494201646470307
Vibration_X_wp_add_entropy,0.7218588531254985,0.7218588531254985,0.7484325004464959,0.7484325004464959
Vibration_Y_freq_std,0.7423576785558579,0.7423576785558579,0.6875878544192309,0.6875878544192309
Vibration_X_peak2peak,0.7014596591397064,-0.7014596591397064,0.7311314806599907,-0.7311314806599907
Force_X_freq_skewness,0.7050002156460317,0.7050002156460317,0.7306626089691458,0.7306626089691458
Force_Z_freq_mean,0.7276354763245922,-0.7276354763245922,0.7073468985244076,-0.7073468985244076
Force_Y_wavelet_scale_4_ratio,0.596018719409994,0.596018719409994,0.7260299569803236,0.7260299569803236
Force_Y_wavelet_std,0.5390661719612969,-0.5390661719612969,0.716217828033176,-0.716217828033176
Force_Y_wp_daa_entropy,0.7155974402771872,-0.7155974402771872,0.7100921595545874,-0.7100921595545874
Vibration_Y_min,0.5803528638557625,0.5803528638557625,0.7118282520314994,0.7118282520314994
Vibration_Y_freq_max,0.5722521031847241,0.5722521031847241,0.7115855600506527,0.7115855600506527
Vibration_Y_peak_magnitude,0.5722521031847241,0.5722521031847241,0.7115855600506527,0.7115855600506527
Vibration_Y_wavelet_mean,0.6324994079926496,-0.6324994079926496,0.708595303001833,-0.708595303001833
Force_X_wavelet_scale_4_ratio,0.5771984344490229,-0.5771984344490229,0.7048673698530028,-0.7048673698530028
Vibration_Y_kurtosis,0.5647199622245085,-0.5647199622245085,0.7031285893319993,-0.7031285893319993
Force_Y_wp_aaa_std,0.6772931226368328,0.6772931226368328,0.702710790478896,0.702710790478896
Vibration_Z_wp_ddd_entropy,0.693152052940363,0.693152052940363,0.6971108266233758,0.6971108266233758
Vibration_Z_freq_band_1_ratio,0.5564814712721676,-0.5564814712721676,0.6928829172734974,-0.6928829172734974
Vibration_Z_freq_band_2_ratio,0.5553695749116379,0.5553695749116379,0.6924159656141465,0.6924159656141465
Vibration_Z_wp_ddd_std,0.6879028054910619,0.6879028054910619,0.6808665921711907,0.6808665921711907
Vibration_Y_wavelet_scale_4_ratio,0.5687328641088834,0.5687328641088834,0.6866815995540435,0.6866815995540435
Vibration_Z_wp_ddd_energy,0.6667184781502011,0.6667184781502011,0.6806446365304796,0.6806446365304796
Vibration_Y_peak2peak,0.6087159581279673,-0.6087159581279673,0.6806043158691046,-0.6806043158691046
Force_X_wavelet_std,0.6757400843820727,0.6757400843820727,0.578576146313555,0.578576146313555
