Feature,Importance
PC1,0.5793384302574416
PC2,0.10546999263664644
PC4,0.10505178758016061
PC3,0.07841955408410001
PC6,0.041658353779342204
PC7,0.03693598571992349
PC5,0.02986245893275246
PC10,0.013152771426790083
PC9,0.006264674070869054
PC8,0.0038459915119740313
